Record Type,Constituent ID,Type,Text
1E,42650123,EMAIL,fakeporteremail85300246@indigov.us
1E,42650124,HOME,11943256577
1E,42650124,EMAIL,fakeporteremail85300248@indigov.us
1E,42650125,HOME,17942146178
1E,42650126,HOME,14699132711
1E,42650126,EMAIL,fakeporteremail85300252@indigov.us
1E,42650127,HOME,16222919767
1E,42650127,EMAIL,fakeporteremail85300254@indigov.us
1E,42650128,HOME,14799628439
1E,42650128,EMAIL,fakeporteremail85300256@indigov.us
1E,42650129,HOME,12629598761
1E,42650129,EMAIL,fakeporteremail85300258@indigov.us
1E,42650130,HOME,17624982266
1E,42650130,EMAIL,fakeporteremail85300260@indigov.us
1E,42650155,HOME,11227315929
1E,42650155,CELL,18595993168
1E,42650155,EMAIL,fakeporteremail85300310@indigov.us
1E,42650242,HOME,19678429455
1E,42650242,EMAIL,fakeporteremail85300484@indigov.us
1E,42650518,HOME,14816536327
1E,42650518,EMAIL,fakeporteremail85301036@indigov.us
1E,42650609,HOME,18637291789
1E,42650609,EMAIL,fakeporteremail85301218@indigov.us
1E,42650877,HOME,17587975889
1E,42650877,EMAIL,fakeporteremail85301754@indigov.us
1E,42651046,HOME,16796252281
1E,42651046,EMAIL,fakeporteremail85302092@indigov.us
1E,42651132,HOME,11812173512
1E,42651234,HOME,16665587317
1E,42651234,EMAIL,fakeporteremail85302468@indigov.us
1E,42651246,HOME,11323749474
1E,42651284,HOME,17136755452
1E,42651284,EMAIL,fakeporteremail85302568@indigov.us
1E,42651588,HOME,15569442777
1E,42651588,EMAIL,fakeporteremail85303176@indigov.us
1E,42651727,HOME,12758924865
1E,42651727,EMAIL,fakeporteremail85303454@indigov.us
1E,42651823,HOME,15182884849
1E,42651823,EMAIL,fakeporteremail85303646@indigov.us
1E,42651824,HOME,16381711599
1E,42651824,EMAIL,fakeporteremail85303648@indigov.us
1E,42651865,HOME,13421572725
1E,42651865,EMAIL,fakeporteremail85303730@indigov.us
1E,42651986,HOME,18657854925
1E,42651986,EMAIL,fakeporteremail85303972@indigov.us
1E,42651994,HOME,19157526685
1E,42651994,OTHER,18988793882
1E,42651994,EMAIL,fakeporteremail85303988@indigov.us
1E,42652058,HOME,19538177487
1E,42652058,EMAIL,fakeporteremail85304116@indigov.us
1E,42652198,HOME,18986592843
1E,42652198,EMAIL,fakeporteremail85304396@indigov.us
1E,42652450,HOME,12316284784
1E,42652450,EMAIL,fakeporteremail85304900@indigov.us
1E,42652551,HOME,14257353224
1E,42652551,EMAIL,fakeporteremail85305102@indigov.us
1E,42652672,HOME,15871379913
1E,42652672,EMAIL,fakeporteremail85305344@indigov.us
1E,42657845,HOME,17712444198
1E,42657845,EMAIL,fakeporteremail85315690@indigov.us
1E,42667874,HOME,16634647397
1E,42667874,EMAIL,fakeporteremail85335748@indigov.us
1E,42668126,HOME,12449893121
1E,42668126,EMAIL,fakeporteremail85336252@indigov.us
1E,42671601,HOME,17566442654
1E,42671601,EMAIL,fakeporteremail85343202@indigov.us
1E,42672719,HOME,13236968786
1E,42672719,EMAIL,fakeporteremail85345438@indigov.us
1E,42674348,HOME,19618879632
1E,42674348,EMAIL,fakeporteremail85348696@indigov.us
1E,42680757,HOME,17187237149
1E,42684249,HOME,12452186791
1E,42684249,EMAIL,fakeporteremail85368498@indigov.us
1E,42684903,WORK,14931796278
1E,42684903,CELL,19919396887
1E,42693131,HOME,15944241191
1E,42693938,HOME,17469438152
1E,42693938,EMAIL,fakeporteremail85387876@indigov.us
1E,42705633,HOME,19939218154
1E,42705633,EMAIL,fakeporteremail85411266@indigov.us
1E,42711229,HOME,17812788779
1E,42711229,EMAIL,fakeporteremail85422458@indigov.us
1E,42715846,HOME,13118744581
1E,42715846,EMAIL,fakeporteremail85431692@indigov.us
1E,42718278,HOME,16997372652
1E,42718278,EMAIL,fakeporteremail85436556@indigov.us
1E,42721322,HOME,19112682195
1E,42721322,EMAIL,fakeporteremail85442644@indigov.us
1E,42723859,HOME,13133493749
1E,42723859,EMAIL,fakeporteremail85447718@indigov.us
1E,42725738,HOME,18237412535
1E,42725738,WORK,17985563946
1E,42725738,CELL,13588298728
1E,42725738,EMAIL,fakeporteremail85451476@indigov.us
1E,42727014,WORK,15892934696
1E,42727014,EMAIL,fakeporteremail85454028@indigov.us
1E,42727830,HOME,15145938947
1E,42727830,EMAIL,fakeporteremail85455660@indigov.us
1E,42731923,HOME,14115644355
1E,42731923,EMAIL,fakeporteremail85463846@indigov.us
1E,42734137,HOME,17865983662
1E,42734137,CELL,15759639468
1E,42735926,HOME,17228124637
1E,42735926,EMAIL,fakeporteremail85471852@indigov.us
1E,42737805,HOME,19867622179
1E,42737805,EMAIL,fakeporteremail85475610@indigov.us
1E,42742259,HOME,16471476298
1E,42742259,EMAIL,fakeporteremail85484518@indigov.us
1E,42745492,HOME,13433635199
1E,42745492,EMAIL,fakeporteremail85490984@indigov.us
1E,42746597,HOME,17696373474
1E,42746597,CELL,17955246474
1E,42751653,WORK,13876339411
1E,42751653,EMAIL,fakeporteremail85503306@indigov.us
1E,42753319,HOME,19626255238
1E,42753319,WORK,18126541639
1E,42753319,EMAIL,fakeporteremail85506638@indigov.us
1E,42756919,HOME,15956431372
1E,42756919,EMAIL,fakeporteremail85513838@indigov.us
1E,42757983,HOME,12436343116
1E,42757983,EMAIL,fakeporteremail85515966@indigov.us
1E,42829047,HOME,19142284411
1E,42759175,EMAIL,fakeporteremail85518350@indigov.us
1E,42759232,WORK,17621443765
1E,42762223,HOME,17686225673
1E,42762223,OTHER,12891846964
1E,42762223,CELL,14363847257
1E,42762223,EMAIL,fakeporteremail85524446@indigov.us
1E,42764792,HOME,18866638873
1E,42766420,WORK,15818924379
1E,42766420,EMAIL,fakeporteremail85532840@indigov.us
1E,42766889,HOME,18715598888
1E,42766889,CELL,18932926344
1E,42768254,HOME,18377716152
1E,42768254,EMAIL,fakeporteremail85536508@indigov.us
1E,42768279,HOME,16956375441
1E,42768279,EMAIL,fakeporteremail85536558@indigov.us
1E,42768740,WORK,19812582375
1E,42768740,EMAIL,fakeporteremail85537480@indigov.us
1E,42769771,WORK,12596194454
1E,42770303,HOME,11931395527
1E,42770303,EMAIL,fakeporteremail85540606@indigov.us
1E,42771136,WORK,11721772666
1E,42779370,WORK,19416556268
1E,42780760,HOME,17629839246
1E,42780760,EMAIL,fakeporteremail85561520@indigov.us
1E,42784799,HOME,19214172932
1E,42784799,EMAIL,fakeporteremail85569598@indigov.us
1E,42786874,WORK,13347117984
1E,42786874,CELL,14689786639
1E,42795925,HOME,19454664872
1E,42795925,EMAIL,fakeporteremail85591850@indigov.us
1E,42797779,HOME,18699773241
1E,42797779,EMAIL,fakeporteremail85595558@indigov.us
1E,42811647,HOME,15139365586
1E,42811647,EMAIL,fakeporteremail85623294@indigov.us
1E,42818327,HOME,19852587243
1E,42818327,EMAIL,fakeporteremail85636654@indigov.us
1E,42825986,HOME,18877132115
1E,42826245,HOME,13783133715
1E,42909490,EMAIL,fakeporteremail85818980@indigov.us
1E,42826245,EMAIL,fakeporteremail85652490@indigov.us
1E,42826451,HOME,14195433551
1E,42826501,HOME,18656551455
1E,42826501,EMAIL,fakeporteremail85653002@indigov.us
1E,42826537,HOME,16825138324
1E,42826537,EMAIL,fakeporteremail85653074@indigov.us
1E,42826693,HOME,16119286247
1E,42827007,HOME,14789245526
1E,42827007,EMAIL,fakeporteremail85654014@indigov.us
1E,42827008,HOME,14397351883
1E,42827008,EMAIL,fakeporteremail85654016@indigov.us
1E,42827045,HOME,11949532814
1E,42827045,EMAIL,fakeporteremail85654090@indigov.us
1E,42827099,HOME,15371611546
1E,42827099,EMAIL,fakeporteremail85654198@indigov.us
1E,42827129,HOME,16832131682
1E,42827129,CELL,16616982415
1E,42827129,EMAIL,fakeporteremail85654258@indigov.us
1E,42827150,HOME,17953564751
1E,42827150,EMAIL,fakeporteremail85654300@indigov.us
1E,42827193,HOME,15411232944
1E,42827193,EMAIL,fakeporteremail85654386@indigov.us
1E,42827202,HOME,15843828132
1E,42827202,EMAIL,fakeporteremail85654404@indigov.us
1E,42827326,HOME,16918433785
1E,42827326,EMAIL,fakeporteremail85654652@indigov.us
1E,42827338,HOME,15554428874
1E,42827338,OTHER,18261369852
1E,42827338,EMAIL,fakeporteremail85654676@indigov.us
1E,42827349,HOME,15595797433
1E,42827349,EMAIL,fakeporteremail85654698@indigov.us
1E,42827848,HOME,12744821571
1E,42827848,EMAIL,fakeporteremail85655696@indigov.us
1E,42827971,HOME,16831848691
1E,42827971,EMAIL,fakeporteremail85655942@indigov.us
1E,42828067,HOME,16575781131
1E,42828067,EMAIL,fakeporteremail85656134@indigov.us
1E,42828158,HOME,14494439323
1E,42828158,EMAIL,fakeporteremail85656316@indigov.us
1E,42828164,HOME,17621721863
1E,42828164,EMAIL,fakeporteremail85656328@indigov.us
1E,42828182,HOME,19276363326
1E,42828182,CELL,11565264272
1E,42828182,EMAIL,fakeporteremail85656364@indigov.us
1E,42828284,HOME,15269697134
1E,42828284,EMAIL,fakeporteremail85656568@indigov.us
1E,42828311,HOME,17986251778
1E,42828311,EMAIL,fakeporteremail85656622@indigov.us
1E,42828328,HOME,19665488617
1E,42828374,HOME,12592274741
1E,42828374,EMAIL,fakeporteremail85656748@indigov.us
1E,42828436,HOME,18131212754
1E,42828436,EMAIL,fakeporteremail85656872@indigov.us
1E,42828549,HOME,19948748877
1E,42828587,HOME,13688559859
1E,42828587,EMAIL,fakeporteremail85657174@indigov.us
1E,42828661,HOME,19373934499
1E,42828661,EMAIL,fakeporteremail85657322@indigov.us
1E,42828665,HOME,15825733823
1E,42828665,EMAIL,fakeporteremail85657330@indigov.us
1E,42828670,HOME,16471251831
1E,42828670,EMAIL,fakeporteremail85657340@indigov.us
1E,42828675,HOME,15831828952
1E,42828675,EMAIL,fakeporteremail85657350@indigov.us
1E,42828822,HOME,13931939291
1E,42828822,EMAIL,fakeporteremail85657644@indigov.us
1E,42828823,HOME,13339658764
1E,42828846,HOME,14914446345
1E,42828846,EMAIL,fakeporteremail85657692@indigov.us
1E,42828850,EMAIL,fakeporteremail85657700@indigov.us
1E,42829047,EMAIL,fakeporteremail85658094@indigov.us
1E,42829056,HOME,14572848337
1E,42829056,EMAIL,fakeporteremail85658112@indigov.us
1E,42829076,HOME,12889651434
1E,42829076,CELL,17149293994
1E,42829281,HOME,16281938161
1E,42829281,EMAIL,fakeporteremail85658562@indigov.us
1E,42836016,HOME,18645831714
1E,42836016,EMAIL,fakeporteremail85672032@indigov.us
1E,42852766,HOME,17672294835
1E,42852766,CELL,14133826367
1E,42853334,HOME,17393473331
1E,42853334,EMAIL,fakeporteremail85706668@indigov.us
1E,42853355,HOME,17399351175
1E,42853355,EMAIL,fakeporteremail85706710@indigov.us
1E,42853795,HOME,18435785826
1E,42853795,EMAIL,fakeporteremail85707590@indigov.us
1E,42853875,WORK,16238898445
1E,42853916,HOME,15238374444
1E,42861532,HOME,11589888692
1E,42861532,EMAIL,fakeporteremail85723064@indigov.us
1E,42862623,EMAIL,fakeporteremail85725246@indigov.us
1E,42865210,HOME,18813259327
1E,42865210,CELL,19491525427
1E,42865210,EMAIL,fakeporteremail85730420@indigov.us
1E,42874774,HOME,11783939184
1E,42892449,HOME,16167682322
1E,42893134,HOME,11696121271
1E,42894319,HOME,12629467358
1E,42894319,EMAIL,fakeporteremail85788638@indigov.us
1E,42898323,HOME,15715234615
1E,42898446,HOME,17413685132
1E,42898446,EMAIL,fakeporteremail85796892@indigov.us
1E,42900588,EMAIL,fakeporteremail85801176@indigov.us
1E,42902944,HOME,11455771826
1E,42902944,EMAIL,fakeporteremail85805888@indigov.us
1E,42903063,HOME,13156825251
1E,42903063,EMAIL,fakeporteremail85806126@indigov.us
1E,42904689,HOME,16965367492
1E,42907886,HOME,15921479617
1E,42907886,EMAIL,fakeporteremail85815772@indigov.us
1E,42909490,HOME,13397313635
1E,42915166,HOME,16327655785
1E,42915166,EMAIL,fakeporteremail85830332@indigov.us
1E,42918674,HOME,18639955226
1E,42929950,HOME,12594722573
1E,42929950,EMAIL,fakeporteremail85859900@indigov.us
1E,42935962,EMAIL,fakeporteremail85871924@indigov.us
1E,42935964,HOME,12497695359
1E,42935964,EMAIL,fakeporteremail85871928@indigov.us
1E,42941179,HOME,13133586813
1E,42941179,CELL,18351438318
1E,42941179,EMAIL,fakeporteremail85882358@indigov.us
1E,42951335,HOME,16392595561
1E,42951335,EMAIL,fakeporteremail85902670@indigov.us
1E,42951692,HOME,12558415338
1E,42951692,EMAIL,fakeporteremail85903384@indigov.us
1E,42951703,CELL,15879893664
1E,42951703,EMAIL,fakeporteremail85903406@indigov.us
1E,42953645,HOME,14323631125
1E,42953645,EMAIL,fakeporteremail85907290@indigov.us
1E,42955466,HOME,16462157128
1E,42955466,CELL,19519181221
1E,42955466,EMAIL,fakeporteremail85910932@indigov.us
1E,42957964,HOME,11986362688
1E,42957964,CELL,12546149371
1E,42957964,EMAIL,fakeporteremail85915928@indigov.us
1E,42958159,HOME,18572178466
1E,42958159,CELL,18975724539
1E,42958159,EMAIL,fakeporteremail85916318@indigov.us
1E,42959964,HOME,15284468644
1E,42959964,EMAIL,fakeporteremail85919928@indigov.us
1E,42962641,HOME,17535388347
1E,42963358,HOME,12882538212
1E,42963358,EMAIL,fakeporteremail85926716@indigov.us
1E,42964044,HOME,13697736837
1E,42964048,HOME,16473296555
1E,42964048,EMAIL,fakeporteremail85928096@indigov.us
1E,42964117,HOME,16442781238
1E,42964117,EMAIL,fakeporteremail85928234@indigov.us
1E,42964128,CELL,16123442298
1E,42964128,EMAIL,fakeporteremail85928256@indigov.us
1E,42964179,HOME,13763714928
1E,42964179,EMAIL,fakeporteremail85928358@indigov.us
1E,42964204,HOME,13246392999
1E,42964204,EMAIL,fakeporteremail85928408@indigov.us
1E,42964310,HOME,15839733371
1E,42964310,EMAIL,fakeporteremail85928620@indigov.us
1E,42964501,HOME,18795476954
1E,42964504,HOME,18486978914
1E,42964529,EMAIL,fakeporteremail85929058@indigov.us
1E,42964536,EMAIL,fakeporteremail85929072@indigov.us
1E,42964578,HOME,18938965711
1E,42964635,WORK,18927114484
1E,42964635,EMAIL,fakeporteremail85929270@indigov.us
1E,42964645,EMAIL,fakeporteremail85929290@indigov.us
1E,42964689,HOME,18555721152
1E,42964690,HOME,13719286486
1E,42964690,EMAIL,fakeporteremail85929380@indigov.us
1E,42964727,HOME,14249391812
1E,42964727,EMAIL,fakeporteremail85929454@indigov.us
1E,42964875,HOME,16242373219
1E,42964875,EMAIL,fakeporteremail85929750@indigov.us
1E,42964935,HOME,15439178495
1E,42964935,EMAIL,fakeporteremail85929870@indigov.us
1E,42964942,HOME,12156454857
1E,42964942,EMAIL,fakeporteremail85929884@indigov.us
1E,42964952,HOME,19647781653
1E,42964952,EMAIL,fakeporteremail85929904@indigov.us
1E,42969200,HOME,12142884927
1E,42969200,EMAIL,fakeporteremail85938400@indigov.us
1E,42974642,EMAIL,fakeporteremail85949284@indigov.us
1E,42978902,HOME,13889282737
1E,42978902,EMAIL,fakeporteremail85957804@indigov.us
1E,43007478,HOME,11617121293
1E,43007478,EMAIL,fakeporteremail86014956@indigov.us
1E,43009607,HOME,18397476315
1E,43027077,HOME,19844121534
1E,43064492,HOME,15318312546
1E,43064492,CELL,13182124487
1E,43064492,EMAIL,fakeporteremail86128984@indigov.us
1E,43067467,HOME,17154491788
1E,43067467,EMAIL,fakeporteremail86134934@indigov.us
1E,43090943,HOME,16586225262
1E,43090943,CELL,15939887776
1E,43090943,EMAIL,fakeporteremail86181886@indigov.us
1E,43130288,EMAIL,fakeporteremail86260576@indigov.us
1E,43138346,HOME,11448347119
1E,43138346,EMAIL,fakeporteremail86276692@indigov.us
1E,43164555,EMAIL,fakeporteremail86329110@indigov.us
1E,43166267,HOME,14579258928
1E,43166267,EMAIL,fakeporteremail86332534@indigov.us
1E,43173570,HOME,15874565851
1E,43173570,EMAIL,fakeporteremail86347140@indigov.us
1E,43190523,HOME,13814192443
1E,43190523,EMAIL,fakeporteremail86381046@indigov.us
1E,43208771,EMAIL,fakeporteremail86417542@indigov.us
1E,43213502,HOME,19765323244
1E,43235553,HOME,17336728232
1E,43240816,HOME,16639657515
1E,43240816,EMAIL,fakeporteremail86481632@indigov.us
1E,43245425,HOME,15191547917
1E,43245425,EMAIL,fakeporteremail86490850@indigov.us
1E,43246507,HOME,18242884469
1E,43246507,EMAIL,fakeporteremail86493014@indigov.us
1E,43249252,HOME,16535276735
1E,43249252,EMAIL,fakeporteremail86498504@indigov.us
1E,43256089,HOME,11883128723
1E,43256089,EMAIL,fakeporteremail86512178@indigov.us
1E,43256247,EMAIL,fakeporteremail86512494@indigov.us
1E,43256847,EMAIL,fakeporteremail86513694@indigov.us
1E,43260206,HOME,13576942647
1E,43260206,EMAIL,fakeporteremail86520412@indigov.us
1E,43262174,HOME,11629552828
1E,43262174,EMAIL,fakeporteremail86524348@indigov.us
1E,43263351,HOME,15269593844
1E,43264403,EMAIL,fakeporteremail86528806@indigov.us
1E,43265316,EMAIL,fakeporteremail86530632@indigov.us
1E,43266682,HOME,11964552945
1E,43266682,OTHER,18629114671
1E,43266682,EMAIL,fakeporteremail86533364@indigov.us
1E,43266919,HOME,14854634113
1E,43266919,EMAIL,fakeporteremail86533838@indigov.us
1E,43267101,EMAIL,fakeporteremail86534202@indigov.us
1E,43269743,HOME,18463948992
1E,43269743,EMAIL,fakeporteremail86539486@indigov.us
1E,43270548,HOME,15534374342
1E,43270548,EMAIL,fakeporteremail86541096@indigov.us
1E,43271844,HOME,17369958669
1E,43271844,EMAIL,fakeporteremail86543688@indigov.us
1E,43271933,HOME,12851559612
1E,43271933,EMAIL,fakeporteremail86543866@indigov.us
1E,43273707,HOME,11999254179
1E,43273707,EMAIL,fakeporteremail86547414@indigov.us
1E,43275380,HOME,13996953216
1E,43275380,EMAIL,fakeporteremail86550760@indigov.us
1E,43277093,HOME,17229133932
1E,43277093,EMAIL,fakeporteremail86554186@indigov.us
1E,43282652,HOME,17266765615
1E,43282652,EMAIL,fakeporteremail86565304@indigov.us
1E,43284093,HOME,19571255588
1E,43284093,EMAIL,fakeporteremail86568186@indigov.us
1E,43288220,HOME,11955641767
1E,43288220,EMAIL,fakeporteremail86576440@indigov.us
1E,43289395,HOME,12856888586
1E,43289395,EMAIL,fakeporteremail86578790@indigov.us
1E,43291627,HOME,18938366317
1E,43291627,EMAIL,fakeporteremail86583254@indigov.us
1E,43293773,HOME,12689587438
1E,43293773,EMAIL,fakeporteremail86587546@indigov.us
1E,43307521,HOME,13547614136
1E,43307521,EMAIL,fakeporteremail86615042@indigov.us
1E,43308238,HOME,14944974212
1E,43308238,OTHER,14898755496
1E,43308238,EMAIL,fakeporteremail86616476@indigov.us
1E,43308481,HOME,18764889338
1E,43308481,EMAIL,fakeporteremail86616962@indigov.us
1E,43308493,HOME,11352737167
1E,43308493,EMAIL,fakeporteremail86616986@indigov.us
1E,43308507,HOME,18594585232
1E,43308507,EMAIL,fakeporteremail86617014@indigov.us
1E,43308541,HOME,17274546373
1E,43308545,HOME,11714185496
1E,43308545,EMAIL,fakeporteremail86617090@indigov.us
1E,43308631,HOME,16494617446
1E,43308741,HOME,15415994266
1E,43308741,EMAIL,fakeporteremail86617482@indigov.us
1E,43308891,HOME,12395829944
1E,43308891,EMAIL,fakeporteremail86617782@indigov.us
1E,43309023,HOME,12564429394
1E,43309023,EMAIL,fakeporteremail86618046@indigov.us
1E,43309026,HOME,14835188783
1E,43309026,EMAIL,fakeporteremail86618052@indigov.us
1E,43309092,HOME,18457868787
1E,43309092,EMAIL,fakeporteremail86618184@indigov.us
1E,43309114,HOME,15787522669
1E,43309216,HOME,15288535199
1E,43309216,EMAIL,fakeporteremail86618432@indigov.us
1E,43309261,HOME,17596818974
1E,43309261,CELL,12539966315
1E,43309261,EMAIL,fakeporteremail86618522@indigov.us
1E,43309268,HOME,12634224855
1E,43309268,EMAIL,fakeporteremail86618536@indigov.us
1E,43309391,HOME,19578422243
1E,43309391,EMAIL,fakeporteremail86618782@indigov.us
1E,43309470,HOME,12645591521
1E,43309470,EMAIL,fakeporteremail86618940@indigov.us
1E,43309717,HOME,17123542845
1E,43309717,EMAIL,fakeporteremail86619434@indigov.us
1E,43309777,HOME,12963118327
1E,43309777,EMAIL,fakeporteremail86619554@indigov.us
1E,43309798,HOME,19142217484
1E,43309798,EMAIL,fakeporteremail86619596@indigov.us
1E,43309910,HOME,12896713591
1E,43309910,EMAIL,fakeporteremail86619820@indigov.us
1E,43309985,EMAIL,fakeporteremail86619970@indigov.us
1E,43310049,HOME,11864545351
1E,43310049,EMAIL,fakeporteremail86620098@indigov.us
1E,43310117,HOME,14762312321
1E,43310117,EMAIL,fakeporteremail86620234@indigov.us
1E,43310126,HOME,12652986741
1E,43310126,EMAIL,fakeporteremail86620252@indigov.us
1E,43310135,HOME,19839624216
1E,43310135,EMAIL,fakeporteremail86620270@indigov.us
1E,43310303,HOME,18654591261
1E,43310303,EMAIL,fakeporteremail86620606@indigov.us
1E,43310450,HOME,16434971241
1E,43310450,EMAIL,fakeporteremail86620900@indigov.us
1E,43310606,HOME,17724683243
1E,43310606,EMAIL,fakeporteremail86621212@indigov.us
1E,43310639,HOME,15199774566
1E,43310639,CELL,13875792383
1E,43310639,EMAIL,fakeporteremail86621278@indigov.us
1E,43310666,HOME,12951758564
1E,43310832,HOME,12736699551
1E,43310832,EMAIL,fakeporteremail86621664@indigov.us
1E,43310893,HOME,15492959931
1E,43310893,EMAIL,fakeporteremail86621786@indigov.us
1E,43310928,HOME,12451986335
1E,43310928,OTHER,18795172135
1E,43310928,EMAIL,fakeporteremail86621856@indigov.us
1E,43310981,HOME,18543438197
1E,43310981,WORK,11339731974
1E,43310981,OTHER,19617413187
1E,43310981,CELL,16966812469
1E,43310981,EMAIL,fakeporteremail86621962@indigov.us
1E,43311009,HOME,14439223633
1E,43311009,CELL,15673816524
1E,43311066,HOME,12197925513
1E,43311066,OTHER,19671681746
1E,43311091,HOME,17321279844
1E,43311091,EMAIL,fakeporteremail86622182@indigov.us
1E,43322938,HOME,18278162663
1E,43322938,EMAIL,fakeporteremail86645876@indigov.us
1E,43335519,HOME,14795474418
1E,43336414,HOME,13978217969
1E,43337954,HOME,16234129461
1E,43339145,HOME,14361523536
1E,43342275,HOME,11651132867
